sample_id,time,gateway,device_address,crc_status,frequency,spreading_factor,bandwidth,rssi,snr,snr_bin,size,airtime_s,p_success,expected_attempts,access_delay_s,max_attempts,retransmission_backoff_s
546,2020-01-01 00:12:18,gw_main,devB,1,868300000.0,9,125.0,-102.68110601438539,-1.881787435155465,"(-2.0, 0.0]",33.0,0.24678399999999998,0.826530612244898,1.203561016243232,0.5005806180758017,3,1.0
547,2020-01-01 00:12:19,gw_main,devC,1,867300000.0,8,125.0,-109.24659287837521,-0.43825833564787914,"(-2.0, 0.0]",57.0,0.195072,0.926605504587156,1.07878124736975,0.2892212628566619,3,1.0
548,2020-01-01 00:12:20,gw_main,devA,0,867300000.0,7,125.0,-90.25197208630956,-3.238668094390154,"(-4.0, -2.0]",63.0,0.118016,0.8152866242038217,1.2188324069941985,0.3626741323380258,3,1.0
549,2020-01-01 00:12:21,gw_main,devA,1,867900000.0,8,125.0,-109.00226804838343,-3.6748286604250424,"(-4.0, -2.0]",23.0,0.11315199999999999,0.7203389830508474,1.3578713013501866,0.5115171548405629,3,1.0
550,2020-01-01 00:12:23,gw_main,devB,1,867100000.0,7,125.0,-86.8325805859343,-0.1777638890959755,"(-2.0, 0.0]",28.0,0.066816,0.8554216867469879,1.165481201916098,0.24335399390332407,3,1.0
551,2020-01-01 00:12:27,gw_main,devA,1,867900000.0,7,125.0,-100.8114551084772,4.234809605109349,"(4.0, 6.0]",25.0,0.061695999999999994,0.976,1.024576,0.08778824089599992,3,1.0
552,2020-01-01 00:12:28,gw_main,devB,1,867300000.0,7,125.0,-99.53368106061667,-4.0588807444799295,"(-6.0, -4.0]",43.0,0.087296,0.6124031007751938,1.537828255513491,0.6720745109067967,3,1.0
553,2020-01-01 00:12:30,gw_main,devC,1,867300000.0,8,125.0,-86.24332939516323,-0.33676532664581366,"(-2.0, 0.0]",66.0,0.215552,0.926605504587156,1.07878124736975,0.3113147028027944,3,1.0
554,2020-01-01 00:12:31,gw_main,devB,1,867300000.0,7,125.0,-115.65047085213605,-0.4132530585784402,"(-2.0, 0.0]",29.0,0.066816,0.8554216867469879,1.165481201916098,0.24335399390332407,3,1.0
555,2020-01-01 00:12:33,gw_main,devC,1,867900000.0,8,125.0,-107.91752678606049,0.5517713941097737,"(0.0, 2.0]",65.0,0.215552,0.9338842975206612,1.0704869885936752,0.3012325999590191,3,1.0
556,2020-01-01 00:12:34,gw_main,devC,1,868300000.0,8,125.0,-118.38948570232596,-2.611289409528338,"(-4.0, -2.0]",23.0,0.11315199999999999,0.7203389830508474,1.3578713013501866,0.5115171548405629,3,1.0
557,2020-01-01 00:12:39,gw_main,devC,1,868300000.0,9,125.0,-109.94085580934043,-0.4175641677716808,"(-2.0, 0.0]",29.0,0.22630399999999998,0.826530612244898,1.203561016243232,0.4759316884631403,3,1.0
558,2020-01-01 00:12:41,gw_main,devB,1,868300000.0,7,125.0,-98.59899584383177,3.1942456746303156,"(2.0, 4.0]",58.0,0.112896,0.952054794520548,1.0502439482079189,0.1688122889848001,3,1.0
559,2020-01-01 00:12:42,gw_main,devA,1,868300000.0,8,125.0,-112.05386347569068,4.2487309302207725,"(4.0, 6.0]",72.0,0.236032,0.975609756097561,1.0249851279000597,0.2669144176085666,3,1.0
560,2020-01-01 00:12:43,gw_main,devA,0,868300000.0,7,125.0,-106.19481661821493,-6.68261315503244,"(-8.0, -6.0]",49.0,0.097536,0.5533980582524272,1.6460552361202754,0.8066048796305025,3,1.0
561,2020-01-01 00:12:44,gw_main,devB,1,867900000.0,7,125.0,-106.73793560465522,-1.2429526968194704,"(-2.0, 0.0]",59.0,0.112896,0.8554216867469879,1.165481201916098,0.29705936768761787,3,1.0
562,2020-01-01 00:12:45,gw_main,devC,1,867100000.0,7,125.0,-116.69839986602419,5.509655045608591,"(4.0, 6.0]",61.0,0.112896,0.976,1.024576,0.1402465320959999,3,1.0
563,2020-01-01 00:12:46,gw_main,devB,1,868300000.0,7,125.0,-97.27250551875176,1.6190257744326333,"(0.0, 2.0]",61.0,0.112896,0.9215686274509803,1.0845828527489427,0.20702791849288738,3,1.0
564,2020-01-01 00:12:48,gw_main,devB,1,867900000.0,8,125.0,-97.63849443511009,9.3241060116524,"(8.0, 10.0]",56.0,0.195072,0.9722222222222222,1.0285493827160495,0.22919056790123465,3,1.0
565,2020-01-01 00:12:49,gw_main,devB,1,867100000.0,8,125.0,-102.20911006292297,-4.066636557837863,"(-6.0, -4.0]",44.0,0.164352,0.6025641025641025,1.5553911900065749,0.8110228428665355,3,1.0
566,2020-01-01 00:12:50,gw_main,devB,1,867900000.0,9,125.0,-114.83494203338341,0.496475370645799,"(0.0, 2.0]",72.0,0.431104,0.8987341772151899,1.1115205896490947,0.590701561929178,3,1.0
567,2020-01-01 00:12:53,gw_main,devC,0,867100000.0,9,125.0,-107.99911536415672,-11.711162395659194,"(-12.0, -10.0]",64.0,0.390144,0.23809523809523808,2.3424036281179133,2.2562783492063483,3,1.0
568,2020-01-01 00:12:54,gw_main,devB,0,868300000.0,8,125.0,-86.28866852350184,-4.0208501729025565,"(-6.0, -4.0]",24.0,0.11315199999999999,0.6025641025641025,1.5553911900065749,0.7313868139381988,3,1.0
569,2020-01-01 00:12:55,gw_main,devC,1,867100000.0,7,125.0,-114.1695780724461,-3.1749417961675057,"(-4.0, -2.0]",64.0,0.118016,0.8152866242038217,1.2188324069941985,0.3626741323380258,3,1.0
570,2020-01-01 00:12:57,gw_main,devC,1,868300000.0,9,125.0,-119.96025184381328,3.637652856657162,"(2.0, 4.0]",25.0,0.20582399999999998,0.9358974358974359,1.0682117028270874,0.28807530834976985,3,1.0
571,2020-01-01 00:12:58,gw_main,devB,1,867900000.0,11,125.0,-107.77395427469783,8.371165561432388,"(8.0, 10.0]",74.0,1.724416,0.8888888888888888,1.1234567901234567,2.0607636543209873,3,1.0
572,2020-01-01 00:12:59,gw_main,devB,0,867900000.0,10,125.0,-96.80832225027926,-9.444197054023952,"(-10.0, -8.0]",79.0,0.821248,0.18181818181818182,2.487603305785124,3.530542545454545,3,1.0
573,2020-01-01 00:13:00,gw_main,devC,1,867900000.0,7,125.0,-122.2205504525877,4.502850054182878,"(4.0, 6.0]",46.0,0.092416,0.976,1.024576,0.11926321561599992,3,1.0
574,2020-01-01 00:13:01,gw_main,devC,1,867300000.0,9,125.0,-103.18113868201752,-1.759679185729837,"(-2.0, 0.0]",48.0,0.308224,0.826530612244898,1.203561016243232,0.5745274069137859,3,1.0
575,2020-01-01 00:13:03,gw_main,devA,1,867100000.0,9,125.0,-117.16213017814508,3.237411200235126,"(2.0, 4.0]",43.0,0.287744,0.9358974358974359,1.0682117028270874,0.3755832110453649,3,1.0
576,2020-01-01 00:13:04,gw_main,devC,1,867100000.0,10,125.0,-111.99202690805355,-5.5208374964138915,"(-6.0, -4.0]",48.0,0.575488,0.5,1.75,1.757104,3,1.0
577,2020-01-01 00:13:05,gw_main,devA,0,867100000.0,9,125.0,-110.3917953820896,-12.461479771885935,"(-14.0, -12.0]",42.0,0.287744,0.06666666666666667,2.8044444444444445,2.6114065066666665,3,1.0
578,2020-01-01 00:13:07,gw_main,devB,0,867100000.0,8,125.0,-110.84437771642962,-8.98662510985142,"(-10.0, -8.0]",58.0,0.195072,0.2653061224489796,2.2744689712619737,1.7181541824239894,3,1.0
579,2020-01-01 00:13:08,gw_main,devA,1,867100000.0,7,125.0,-113.14925223698799,-3.8934949264240704,"(-4.0, -2.0]",25.0,0.061695999999999994,0.8152866242038217,1.2188324069941985,0.29402949117611255,3,1.0
580,2020-01-01 00:13:09,gw_main,devB,0,867900000.0,9,125.0,-128.470443370894,2.229328582506604,"(2.0, 4.0]",69.0,0.410624,0.9358974358974359,1.0682117028270874,0.5068450650887574,3,1.0
581,2020-01-01 00:13:10,gw_main,devB,1,867900000.0,9,125.0,-93.8450787292382,1.871998473684948,"(0.0, 2.0]",68.0,0.410624,0.8987341772151899,1.1115205896490947,0.5679376202531645,3,1.0
582,2020-01-01 00:13:11,gw_main,devC,1,867300000.0,9,125.0,-87.15824161370267,9.5213966938714,"(8.0, 10.0]",22.0,0.20582399999999998,0.9655172413793104,1.0356718192627823,0.24883793579072516,3,1.0
583,2020-01-01 00:13:12,gw_main,devB,1,867900000.0,8,125.0,-101.6495369759082,-1.1979284816609201,"(-2.0, 0.0]",41.0,0.154112,0.926605504587156,1.07878124736975,0.24503438296439692,3,1.0
584,2020-01-01 00:13:13,gw_main,devA,0,867300000.0,8,125.0,-108.12199516848669,-9.199989543287131,"(-10.0, -8.0]",64.0,0.215552,0.2653061224489796,2.2744689712619737,1.7647353069554346,3,1.0
585,2020-01-01 00:13:15,gw_main,devB,0,867300000.0,11,125.0,-103.21831716248472,-5.516305347757631,"(-6.0, -4.0]",55.0,1.396736,0.3939393939393939,1.9733700642791552,3.729647074380165,3,1.0
586,2020-01-01 00:13:16,gw_main,devB,0,867900000.0,11,125.0,-103.187936173228,-7.306950950749495,"(-8.0, -6.0]",26.0,0.8232959999999999,0.21739130434782608,2.3950850661625713,3.3669490207939514,3,1.0
587,2020-01-01 00:13:17,gw_main,devB,1,867300000.0,7,125.0,-113.55958147469391,2.612203170092645,"(2.0, 4.0]",42.0,0.087296,0.952054794520548,1.0502439482079189,0.14192604391067737,3,1.0
588,2020-01-01 00:13:18,gw_main,devA,1,867100000.0,8,125.0,-107.22024463739415,-3.871394027791439,"(-4.0, -2.0]",53.0,0.184832,0.7203389830508474,1.3578713013501866,0.6088493697213444,3,1.0
589,2020-01-01 00:13:19,gw_main,devA,0,867900000.0,9,125.0,-99.1352324708655,-11.864236900122046,"(-12.0, -10.0]",38.0,0.267264,0.23809523809523808,2.3424036281179133,1.9684437913832191,3,1.0
590,2020-01-01 00:13:20,gw_main,devC,1,867300000.0,7,125.0,-103.09088756706012,4.181536818715278,"(4.0, 6.0]",27.0,0.066816,0.976,1.024576,0.09303407001599993,3,1.0
591,2020-01-01 00:13:21,gw_main,devB,1,867900000.0,7,125.0,-106.12437965375025,-0.6685594122402421,"(-2.0, 0.0]",22.0,0.056575999999999994,0.8554216867469879,1.165481201916098,0.2314194663957032,3,1.0
592,2020-01-01 00:13:22,gw_main,devA,1,867300000.0,7,125.0,-104.57300930487285,2.1410236701152314,"(2.0, 4.0]",79.0,0.143616,0.952054794520548,1.0502439482079189,0.20107578307374735,3,1.0
593,2020-01-01 00:13:23,gw_main,devC,1,867300000.0,9,125.0,-112.05876739067244,0.6343292681998975,"(0.0, 2.0]",74.0,0.431104,0.8987341772151899,1.1115205896490947,0.590701561929178,3,1.0
594,2020-01-01 00:13:24,gw_main,devA,1,867300000.0,7,125.0,-106.17126658096974,3.7899284048902473,"(2.0, 4.0]",39.0,0.082176,0.952054794520548,1.0502439482079189,0.1365487948958528,3,1.0
595,2020-01-01 00:13:25,gw_main,devA,1,867100000.0,8,125.0,-105.02936067875183,0.22811248209321433,"(0.0, 2.0]",47.0,0.174592,0.9338842975206612,1.0704869885936752,0.25738545290622217,3,1.0
596,2020-01-01 00:13:29,gw_main,devC,1,868300000.0,8,125.0,-96.5558935942726,2.459201506095339,"(2.0, 4.0]",23.0,0.11315199999999999,0.9166666666666666,1.0902777777777777,0.21364488888888877,3,1.0
597,2020-01-01 00:13:30,gw_main,devB,1,867900000.0,8,125.0,-124.89754637337258,-8.73982645541232,"(-10.0, -8.0]",62.0,0.205312,0.2653061224489796,2.2744689712619737,1.741444744689712,3,1.0
598,2020-01-01 00:13:31,gw_main,devB,1,867300000.0,8,125.0,-118.2821901217429,-0.9878145108223195,"(-2.0, 0.0]",56.0,0.195072,0.926605504587156,1.07878124736975,0.2892212628566619,3,1.0
599,2020-01-01 00:13:32,gw_main,devC,1,867100000.0,8,125.0,-96.9214845775575,-1.555898937296987,"(-2.0, 0.0]",27.0,0.12339199999999999,0.926605504587156,1.07878124736975,0.2118942230451982,3,1.0
600,2020-01-01 00:13:35,gw_main,devC,1,868300000.0,8,125.0,-117.93856486098474,9.804688661357465,"(8.0, 10.0]",69.0,0.225792,0.9722222222222222,1.0285493827160495,0.2607876049382717,3,1.0
601,2020-01-01 00:13:37,gw_main,devB,0,867100000.0,8,125.0,-100.58273107395455,-7.267905243904044,"(-8.0, -6.0]",65.0,0.215552,0.5087719298245614,1.7325330871037241,1.105984059095106,3,1.0
602,2020-01-01 00:13:38,gw_main,devC,0,867300000.0,12,125.0,-101.92444033101687,-10.253321781473026,"(-12.0, -10.0]",55.0,2.465792,0.6788990825688074,1.4242067166063461,3.9360042447605417,3,1.0
603,2020-01-01 00:13:39,gw_main,devB,1,867900000.0,10,125.0,-112.05482347187302,-1.6877237623240124,"(-2.0, 0.0]",70.0,0.780288,0.7575757575757576,1.3011937557392104,1.3164996290174473,3,1.0
604,2020-01-01 00:13:40,gw_main,devC,1,867900000.0,7,125.0,-110.74031018091027,-0.5380524775587947,"(-2.0, 0.0]",46.0,0.092416,0.8554216867469879,1.165481201916098,0.27319031267237615,3,1.0
605,2020-01-01 00:13:41,gw_main,devA,1,867900000.0,8,125.0,-102.96785013495582,-4.309752515846339,"(-6.0, -4.0]",32.0,0.133632,0.6025641025641025,1.5553911900065749,0.7632412255095335,3,1.0
606,2020-01-01 00:13:42,gw_main,devB,1,868300000.0,8,125.0,-104.08320356935282,0.5526829675435381,"(0.0, 2.0]",45.0,0.164352,0.9338842975206612,1.0704869885936752,0.24642366614302288,3,1.0
607,2020-01-01 00:13:43,gw_main,devC,0,868300000.0,8,125.0,-94.2990753566942,-3.8470546034373636,"(-4.0, -2.0]",62.0,0.205312,0.7203389830508474,1.3578713013501866,0.6366585739729962,3,1.0
608,2020-01-01 00:13:45,gw_main,devC,1,868300000.0,7,125.0,-110.91624731340282,-4.347250910333302,"(-6.0, -4.0]",32.0,0.071936,0.6124031007751938,1.537828255513491,0.6484534689021095,3,1.0
609,2020-01-01 00:13:47,gw_main,devC,1,868300000.0,9,125.0,-115.77170013444734,5.87303504017283,"(4.0, 6.0]",75.0,0.431104,0.9516129032258065,1.0507284079084287,0.5037016274713839,3,1.0
610,2020-01-01 00:13:48,gw_main,devC,1,867300000.0,9,125.0,-104.76388883125084,15.430013297461755,"(14.0, 16.0]",63.0,0.390144,0.8571428571428571,1.1632653061224492,0.6171062857142859,3,1.0
611,2020-01-01 00:13:49,gw_main,devC,0,867100000.0,9,125.0,-93.09779672500025,-6.04585915578364,"(-8.0, -6.0]",40.0,0.287744,0.41304347826086957,1.9314744801512285,1.4872446729678637,3,1.0
612,2020-01-01 00:13:50,gw_main,devA,1,867900000.0,9,125.0,-114.58966598539217,-2.7870466205225957,"(-4.0, -2.0]",34.0,0.24678399999999998,0.7241379310344828,1.351961950059453,0.685604527942925,3,1.0
613,2020-01-01 00:13:51,gw_main,devA,1,868300000.0,7,125.0,-102.79266586216869,-5.039014186799608,"(-6.0, -4.0]",33.0,0.071936,0.6124031007751938,1.537828255513491,0.6484534689021095,3,1.0
614,2020-01-01 00:13:52,gw_main,devB,1,867900000.0,7,125.0,-88.83890005990136,4.70596993061565,"(4.0, 6.0]",46.0,0.092416,0.976,1.024576,0.11926321561599992,3,1.0
615,2020-01-01 00:13:53,gw_main,devC,1,867900000.0,7,125.0,-116.90359453867205,-6.888595834305379,"(-8.0, -6.0]",53.0,0.102656,0.5533980582524272,1.6460552361202754,0.8150326824394384,3,1.0
616,2020-01-01 00:13:54,gw_main,devB,0,867300000.0,7,125.0,-123.15444415096252,-2.906142273558519,"(-4.0, -2.0]",54.0,0.102656,0.8152866242038217,1.2188324069941985,0.3439528665665949,3,1.0
617,2020-01-01 00:13:55,gw_main,devA,1,867300000.0,8,125.0,-96.43517424775908,-0.17760769942506166,"(-2.0, 0.0]",60.0,0.205312,0.926605504587156,1.07878124736975,0.3002679828297281,3,1.0
618,2020-01-01 00:13:56,gw_main,devA,0,867300000.0,8,125.0,-109.99099400139191,-5.872071236878465,"(-6.0, -4.0]",21.0,0.10291199999999999,0.6025641025641025,1.5553911900065749,0.7154596081525315,3,1.0
619,2020-01-01 00:13:57,gw_main,devA,1,867100000.0,7,125.0,-106.1667883719512,-5.743950253855088,"(-6.0, -4.0]",66.0,0.123136,0.6124031007751938,1.537828255513491,0.7271902755844002,3,1.0
620,2020-01-01 00:13:58,gw_main,devC,1,867900000.0,7,125.0,-105.0961285187907,-2.8537373287311896,"(-4.0, -2.0]",62.0,0.118016,0.8152866242038217,1.2188324069941985,0.3626741323380258,3,1.0
621,2020-01-01 00:13:59,gw_main,devC,0,867900000.0,10,125.0,-94.85279027117461,-12.602641442024161,"(-14.0, -12.0]",67.0,0.739328,0.7102803738317757,1.37365708795528,1.3892402354790814,3,1.0
622,2020-01-01 00:14:00,gw_main,devA,0,867100000.0,11,125.0,-108.26983513477896,-8.672869302440006,"(-10.0, -8.0]",48.0,1.232896,0.23809523809523808,2.3424036281179133,4.230343691609976,3,1.0
623,2020-01-01 00:14:01,gw_main,devC,1,867300000.0,9,125.0,-96.9918791886378,-2.478204526759046,"(-4.0, -2.0]",55.0,0.349184,0.7241379310344828,1.351961950059453,0.8240454316290131,3,1.0
624,2020-01-01 00:14:02,gw_main,devB,1,868300000.0,7,125.0,-98.99988841538769,0.889383818051994,"(0.0, 2.0]",46.0,0.092416,0.9215686274509803,1.0845828527489427,0.184815661668589,3,1.0
625,2020-01-01 00:14:04,gw_main,devC,0,867300000.0,11,125.0,-96.4625479739175,-10.643812169036366,"(-12.0, -10.0]",42.0,1.150976,0.25,2.3125,3.974132,3,1.0
626,2020-01-01 00:14:05,gw_main,devA,1,867900000.0,8,125.0,-103.06020971002849,-2.7827177505599865,"(-4.0, -2.0]",59.0,0.205312,0.7203389830508474,1.3578713013501866,0.6366585739729962,3,1.0
627,2020-01-01 00:14:07,gw_main,devB,1,867100000.0,9,125.0,-79.13481573714853,3.3351930719479332,"(2.0, 4.0]",38.0,0.267264,0.9358974358974359,1.0682117028270874,0.3537062353714661,3,1.0
628,2020-01-01 00:14:09,gw_main,devC,0,867900000.0,9,125.0,-115.91125310854521,-5.324219250589221,"(-6.0, -4.0]",44.0,0.287744,0.4411764705882353,1.871107266435986,1.4095071557093424,3,1.0
629,2020-01-01 00:14:11,gw_main,devB,1,867100000.0,8,125.0,-109.46883658850298,-3.47357388725968,"(-4.0, -2.0]",28.0,0.12339199999999999,0.7203389830508474,1.3578713013501866,0.5254217569663888,3,1.0
630,2020-01-01 00:14:12,gw_main,devB,0,867100000.0,11,125.0,-104.23213814049652,-7.015490414844111,"(-8.0, -6.0]",28.0,0.9052159999999999,0.21739130434782608,2.3950850661625713,3.5631543894139894,3,1.0
631,2020-01-01 00:14:13,gw_main,devA,0,867100000.0,7,125.0,-107.72752156785775,-4.813117410970733,"(-6.0, -4.0]",71.0,0.12825599999999998,0.6124031007751938,1.537828255513491,0.7350639562526293,3,1.0
632,2020-01-01 00:14:14,gw_main,devC,1,867300000.0,7,125.0,-85.77143955927934,8.690071750644917,"(8.0, 10.0]",33.0,0.071936,0.9811320754716981,1.0192239231043076,0.09254281523673913,3,1.0
633,2020-01-01 00:14:15,gw_main,devC,0,867900000.0,7,125.0,-110.30751387605537,1.321080229210159,"(0.0, 2.0]",75.0,0.133376,0.9215686274509803,1.0845828527489427,0.2292401753171857,3,1.0
634,2020-01-01 00:14:19,gw_main,devA,0,867900000.0,8,125.0,-110.09491168055438,-3.6090242617084605,"(-4.0, -2.0]",35.0,0.143872,0.7203389830508474,1.3578713013501866,0.5532309612180407,3,1.0
635,2020-01-01 00:14:20,gw_main,devB,1,867100000.0,9,125.0,-97.65350601734562,-0.9445642141969828,"(-2.0, 0.0]",20.0,0.18534399999999998,0.826530612244898,1.203561016243232,0.42663382923781756,3,1.0
636,2020-01-01 00:14:21,gw_main,devC,1,868300000.0,8,125.0,-103.02320086617708,14.91810155973416,"(14.0, 16.0]",68.0,0.225792,0.9090909090909091,1.0991735537190082,0.34735814876033044,3,1.0
637,2020-01-01 00:14:22,gw_main,devA,1,868300000.0,8,125.0,-95.86215157181219,4.602891793797704,"(4.0, 6.0]",56.0,0.195072,0.975609756097561,1.0249851279000597,0.22493102676978013,3,1.0
638,2020-01-01 00:14:23,gw_main,devC,1,867100000.0,10,125.0,-115.19934787798928,-3.0070222519661547,"(-4.0, -2.0]",77.0,0.821248,0.6428571428571429,1.4846938775510203,1.7039957551020406,3,1.0
639,2020-01-01 00:14:25,gw_main,devB,1,867100000.0,8,125.0,-105.67734955474273,1.9573405253138674,"(0.0, 2.0]",55.0,0.195072,0.9338842975206612,1.0704869885936752,0.27930902643262057,3,1.0
640,2020-01-01 00:14:27,gw_main,devC,0,867300000.0,9,125.0,-119.70522974880724,-2.9347985500209015,"(-4.0, -2.0]",63.0,0.390144,0.7241379310344828,1.351961950059453,0.8794217931034484,3,1.0
641,2020-01-01 00:14:28,gw_main,devB,0,867900000.0,9,125.0,-106.53630182765552,-10.447914507626876,"(-12.0, -10.0]",73.0,0.431104,0.23809523809523808,2.3424036281179133,2.3522232018140583,3,1.0
642,2020-01-01 00:14:30,gw_main,devC,1,867900000.0,9,125.0,-99.48190105034804,0.09231274298253946,"(0.0, 2.0]",77.0,0.451584,0.8987341772151899,1.1115205896490947,0.6134655036051915,3,1.0
643,2020-01-01 00:14:31,gw_main,devC,1,867300000.0,7,125.0,-101.80432414705875,0.6572278124114399,"(0.0, 2.0]",29.0,0.066816,0.9215686274509803,1.0845828527489427,0.1570503406382161,3,1.0
644,2020-01-01 00:14:32,gw_main,devC,1,867100000.0,8,125.0,-101.60709446337825,7.900140817095974,"(6.0, 8.0]",65.0,0.215552,0.9850746268656716,1.0151481398975275,0.23396535174871935,3,1.0
645,2020-01-01 00:14:34,gw_main,devB,1,867300000.0,8,125.0,-94.63811622654327,4.877501829815908,"(4.0, 6.0]",55.0,0.195072,0.975609756097561,1.0249851279000597,0.22493102676978013,3,1.0
646,2020-01-01 00:14:35,gw_main,devA,0,867300000.0,9,125.0,-123.70074418761948,-6.606682163548815,"(-8.0, -6.0]",27.0,0.22630399999999998,0.41304347826086957,1.9314744801512285,1.3685748809073721,3,1.0
647,2020-01-01 00:14:36,gw_main,devA,1,868300000.0,8,125.0,-100.60909561088489,5.207408930547286,"(4.0, 6.0]",54.0,0.184832,0.975609756097561,1.0249851279000597,0.21443517906008353,3,1.0
648,2020-01-01 00:14:37,gw_main,devC,1,867900000.0,8,125.0,-103.99466162094564,12.577318989937703,"(12.0, 14.0]",57.0,0.195072,0.9375,1.06640625,0.27443225,3,1.0
649,2020-01-01 00:14:39,gw_main,devB,1,867300000.0,7,125.0,-110.26428924837559,1.5213343196443054,"(0.0, 2.0]",77.0,0.13849599999999998,0.9215686274509803,1.0845828527489427,0.23479323952326028,3,1.0
650,2020-01-01 00:14:42,gw_main,devB,1,867300000.0,8,125.0,-117.65181648231543,-5.563088900345178,"(-6.0, -4.0]",68.0,0.225792,0.6025641025641025,1.5553911900065749,0.9065860775805394,3,1.0
651,2020-01-01 00:14:43,gw_main,devA,1,867100000.0,9,125.0,-100.43475350611446,-0.6666141477242999,"(-2.0, 0.0]",63.0,0.390144,0.826530612244898,1.203561016243232,0.6731231253644314,3,1.0
652,2020-01-01 00:14:44,gw_main,devA,1,867300000.0,9,125.0,-104.20855764083254,2.761245557629281,"(2.0, 4.0]",50.0,0.328704,0.9358974358974359,1.0682117028270874,0.4193371623931624,3,1.0
653,2020-01-01 00:14:45,gw_main,devA,1,867900000.0,7,125.0,-97.77352740165952,4.464006646879193,"(4.0, 6.0]",34.0,0.077056,0.976,1.024576,0.10352572825599993,3,1.0
654,2020-01-01 00:14:46,gw_main,devC,0,867100000.0,7,125.0,-109.24660594922241,-2.623967434250315,"(-4.0, -2.0]",48.0,0.097536,0.8152866242038217,1.2188324069941985,0.3377124446427846,3,1.0
655,2020-01-01 00:14:48,gw_main,devA,1,867900000.0,9,125.0,-98.9746813090097,-1.6675288881067338,"(-2.0, 0.0]",26.0,0.20582399999999998,0.826530612244898,1.203561016243232,0.4512827588504789,3,1.0
656,2020-01-01 00:14:49,gw_main,devC,1,867300000.0,8,125.0,-104.43361528919036,0.7228267968076775,"(0.0, 2.0]",33.0,0.133632,0.9338842975206612,1.0704869885936752,0.2135383058534252,3,1.0
657,2020-01-01 00:14:51,gw_main,devB,1,867900000.0,7,125.0,-97.54476485180147,-6.849562067133297,"(-8.0, -6.0]",22.0,0.056575999999999994,0.5533980582524272,1.6460552361202754,0.7391824571590161,3,1.0
